,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./aggregated_raw_prediction/domain-discriminative/rba/,class 5,0.02478,0.06975,0.04497,0.005461,0.05741,43.16
./aggregated_raw_prediction/domain-discriminative/rba/,class 6,0.008961,0.05234,0.04338,0.003011,0.04814,18.61
./aggregated_raw_prediction/domain-discriminative/rba/,class 7,0.009394,0.05494,0.04555,0.003085,0.05032,18.67
./aggregated_raw_prediction/domain-discriminative/rba/,class 8,0.009780,0.05448,0.04470,0.002373,0.04979,19.64
./aggregated_raw_prediction/domain-discriminative/rba/,class 9,0.008070,0.05090,0.04283,0.002314,0.04771,16.91
./aggregated_raw_prediction/domain-discriminative/rba/,overall,0.003051,0.05644,0.05339,0.0007137,0.05464,5.583
./aggregated_raw_prediction/domain-independent/Conditional/,class 0,0.01446,0.04739,0.03294,0.003949,0.03992,36.22
./aggregated_raw_prediction/domain-independent/Conditional/,class 1,0.005272,0.02174,0.01647,0.001537,0.01861,28.32
./aggregated_raw_prediction/domain-independent/Conditional/,class 2,0.01306,0.1066,0.09350,0.003276,0.1017,12.84
./aggregated_raw_prediction/domain-independent/Conditional/,class 3,0.02018,0.1570,0.1368,0.005665,0.1490,13.55
./aggregated_raw_prediction/domain-independent/Conditional/,class 4,0.01591,0.1114,0.09552,0.004112,0.1027,15.49
./aggregated_raw_prediction/domain-independent/Conditional/,class 5,0.01275,0.08223,0.06948,0.003434,0.07699,16.56
./aggregated_raw_prediction/domain-independent/Conditional/,class 6,0.008045,0.05722,0.04918,0.002002,0.05237,15.36
./aggregated_raw_prediction/domain-independent/Conditional/,class 7,0.009437,0.05969,0.05026,0.002879,0.05568,16.95
./aggregated_raw_prediction/domain-independent/Conditional/,class 8,0.007087,0.03586,0.02877,0.001793,0.03286,21.57
./aggregated_raw_prediction/domain-independent/Conditional/,class 9,0.007404,0.03507,0.02767,0.001777,0.03158,23.44
./aggregated_raw_prediction/domain-independent/Conditional/,overall,0.005994,0.06943,0.06344,0.001581,0.06614,9.063
./aggregated_raw_prediction/domain-independent/Sum/,class 0,0.006941,0.007189,0.0002474,0.001691,0.001931,359.5
./aggregated_raw_prediction/domain-independent/Sum/,class 1,0.004496,0.004496,0,0.001177,0.001723,260.9
./aggregated_raw_prediction/domain-independent/Sum/,class 2,0.008079,0.008338,0.0002587,0.002317,0.003802,212.5
./aggregated_raw_prediction/domain-independent/Sum/,class 3,0.007882,0.01576,0.007882,0.002270,0.01097,71.82
./aggregated_raw_prediction/domain-independent/Sum/,class 4,0.01070,0.01094,0.0002391,0.002591,0.006151,174.0
./aggregated_raw_prediction/domain-independent/Sum/,class 5,0.008336,0.01174,0.003401,0.002233,0.007499,111.2
./aggregated_raw_prediction/domain-independent/Sum/,class 6,0.007530,0.008526,0.0009960,0.002185,0.005163,145.8
./aggregated_raw_prediction/domain-independent/Sum/,class 7,0.005347,0.01027,0.004920,0.001603,0.007161,74.67
./aggregated_raw_prediction/domain-independent/Sum/,class 8,0.003752,0.006222,0.002470,0.001211,0.004226,88.78
./aggregated_raw_prediction/domain-independent/Sum/,class 9,0.003757,0.004771,0.001014,0.0009052,0.002498,150.4
./aggregated_raw_prediction/domain-independent/Sum/,overall,0.002916,0.006226,0.003310,0.0006865,0.005113,57.03
./aggregated_raw_prediction/gradproj-adv/,class 0,0.09012,0.1027,0.01262,0.02192,0.06424,140.3
./aggregated_raw_prediction/gradproj-adv/,class 1,0.04762,0.04881,0.001191,0.01198,0.02611,182.4
./aggregated_raw_prediction/gradproj-adv/,class 2,0.07080,0.1456,0.07476,0.02259,0.1163,60.88
./aggregated_raw_prediction/gradproj-adv/,class 3,0.1931,0.2249,0.03178,0.04961,0.1541,125.3
./aggregated_raw_prediction/gradproj-adv/,class 4,0.07841,0.1675,0.08910,0.02110,0.1261,62.18
./aggregated_raw_prediction/gradproj-adv/,class 5,0.08963,0.1574,0.06779,0.02298,0.1241,72.24
./aggregated_raw_prediction/gradproj-adv/,class 6,0.06210,0.1060,0.04390,0.01888,0.07154,86.81
./aggregated_raw_prediction/gradproj-adv/,class 7,0.06295,0.1314,0.06846,0.02008,0.09170,68.65
./aggregated_raw_prediction/gradproj-adv/,class 8,0.03602,0.05659,0.02057,0.01041,0.04003,90.00
./aggregated_raw_prediction/gradproj-adv/,class 9,0.03793,0.07480,0.03687,0.008569,0.05232,72.50
./aggregated_raw_prediction/gradproj-adv/,overall,0.04191,0.1034,0.06149,0.01255,0.08665,48.37
./aggregated_raw_prediction/sampling/,class 0,0.01003,0.04966,0.03963,0.003460,0.04458,22.50
./aggregated_raw_prediction/sampling/,class 1,0.005738,0.02087,0.01514,0.001750,0.01870,30.68
./aggregated_raw_prediction/sampling/,class 2,0.02138,0.1157,0.09432,0.004573,0.1024,20.89
./aggregated_raw_prediction/sampling/,class 3,0.01993,0.1665,0.1466,0.005644,0.1559,12.79
./aggregated_raw_prediction/sampling/,class 4,0.01374,0.1196,0.1059,0.003426,0.1133,12.13
./aggregated_raw_prediction/sampling/,class 5,0.01820,0.09820,0.08000,0.005184,0.08874,20.52
./aggregated_raw_prediction/sampling/,class 6,0.01256,0.06319,0.05063,0.002760,0.05774,21.76
./aggregated_raw_prediction/sampling/,class 7,0.01281,0.06631,0.05351,0.003101,0.05928,21.60
./aggregated_raw_prediction/sampling/,class 8,0.009040,0.03683,0.02779,0.002566,0.03147,28.72
./aggregated_raw_prediction/sampling/,class 9,0.009611,0.03627,0.02666,0.002655,0.03067,31.33
./aggregated_raw_prediction/sampling/,overall,0.006529,0.07363,0.06710,0.001689,0.07027,9.291
