,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./nifr_aggregated_raw_prediction/baseline/,class0,0,0.3299,0.3299,5.551E-17,0.3299,0
./nifr_aggregated_raw_prediction/baseline/,class1,0,0.3299,0.3299,5.551E-17,0.3299,0
./nifr_aggregated_raw_prediction/baseline/,overall,0,0.3299,0.3299,5.551E-17,0.3299,0
./nifr_aggregated_raw_prediction/inn/,class0,0.007163,0.05492,0.04776,0.001878,0.05262,13.61
./nifr_aggregated_raw_prediction/inn/,class1,0.007163,0.05492,0.04776,0.001878,0.05262,13.61
./nifr_aggregated_raw_prediction/inn/,overall,0.007163,0.05492,0.04776,0.001878,0.05262,13.61
