,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./aggregated_raw_prediction/domain-discriminative/rba/,class 3,0.004200,0.01265,0.008450,0.0009814,0.01101,38.16
./aggregated_raw_prediction/domain-discriminative/rba/,class 4,0.002700,0.01005,0.007350,0.0007036,0.008741,30.89
./aggregated_raw_prediction/domain-discriminative/rba/,class 5,0.003150,0.008150,0.005000,0.0007234,0.006228,50.58
./aggregated_raw_prediction/domain-discriminative/rba/,class 6,0.002500,0.008300,0.005800,0.0005808,0.007023,35.60
./aggregated_raw_prediction/domain-discriminative/rba/,class 7,0.002250,0.006200,0.003950,0.0005687,0.005030,44.73
./aggregated_raw_prediction/domain-discriminative/rba/,class 8,0.001500,0.007100,0.005600,0.0003871,0.006253,23.99
./aggregated_raw_prediction/domain-discriminative/rba/,class 9,0.001850,0.006650,0.004800,0.0004279,0.005628,32.87
./aggregated_raw_prediction/domain-discriminative/rba/,overall,0.0007200,0.007060,0.006340,0.0001459,0.006735,10.69
./aggregated_raw_prediction/domain-independent/Conditional/,class 0,0.002000,0.005750,0.003750,0.0004976,0.004727,42.31
./aggregated_raw_prediction/domain-independent/Conditional/,class 1,0.001250,0.002500,0.001250,0.0002969,0.001813,68.97
./aggregated_raw_prediction/domain-independent/Conditional/,class 2,0.002550,0.01335,0.01080,0.0006510,0.01206,21.15
./aggregated_raw_prediction/domain-independent/Conditional/,class 3,0.004100,0.02145,0.01735,0.0009177,0.01928,21.26
./aggregated_raw_prediction/domain-independent/Conditional/,class 4,0.002600,0.01455,0.01195,0.0007031,0.01309,19.86
./aggregated_raw_prediction/domain-independent/Conditional/,class 5,0.002350,0.009100,0.006750,0.0005559,0.007788,30.18
./aggregated_raw_prediction/domain-independent/Conditional/,class 6,0.001350,0.006700,0.005350,0.0003369,0.006066,22.26
./aggregated_raw_prediction/domain-independent/Conditional/,class 7,0.001450,0.006000,0.004550,0.0004161,0.005180,27.99
./aggregated_raw_prediction/domain-independent/Conditional/,class 8,0.001500,0.004800,0.003300,0.0003726,0.004031,37.21
./aggregated_raw_prediction/domain-independent/Conditional/,class 9,0.001550,0.004200,0.002650,0.0003117,0.003381,45.84
