,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./imSitu_aggregated_raw_prediction/ratio-3/,class  5,0.001333,0.01400,0.01267,0.0004082,0.01333,10.00
./imSitu_aggregated_raw_prediction/ratio-3/,class  6,0.001000,0.008000,0.007000,0.0002857,0.007708,12.97
./imSitu_aggregated_raw_prediction/ratio-3/,class  7,0.001333,0.007333,0.006000,0.0003166,0.006604,20.19
./imSitu_aggregated_raw_prediction/ratio-3/,class  8,0.0006667,0.003000,0.002333,0.0002348,0.002521,26.45
./imSitu_aggregated_raw_prediction/ratio-3/,class  9,0.0003333,0.002333,0.002000,0.0001614,0.002208,15.09
./imSitu_aggregated_raw_prediction/ratio-3/,class 10,0.002333,0.01400,0.01167,0.0008898,0.01283,18.18
./imSitu_aggregated_raw_prediction/ratio-3/,class 11,0.001667,0.01100,0.009333,0.0005120,0.01054,15.81
./imSitu_aggregated_raw_prediction/ratio-3/,class 12,0.001333,0.006667,0.005333,0.0004325,0.005979,22.30
./imSitu_aggregated_raw_prediction/ratio-3/,class 13,0.001667,0.009333,0.007667,0.0004483,0.008313,20.05
./imSitu_aggregated_raw_prediction/ratio-3/,class 14,0.002333,0.007333,0.005000,0.0008966,0.006042,38.62
./imSitu_aggregated_raw_prediction/ratio-3/,class 15,0.001000,0.002000,0.001000,0.0002602,0.001208,82.76
./imSitu_aggregated_raw_prediction/ratio-3/,class 16,0.001333,0.01100,0.009667,0.0003529,0.01048,12.72
./imSitu_aggregated_raw_prediction/ratio-3/,class 17,0.001333,0.006333,0.005000,0.0003727,0.005667,23.53
./imSitu_aggregated_raw_prediction/ratio-3/,class 18,0.002333,0.005000,0.002667,0.0007703,0.003562,65.50
./imSitu_aggregated_raw_prediction/ratio-3/,class 19,0.001000,0.008333,0.007333,0.0002879,0.007854,12.73
./imSitu_aggregated_raw_prediction/ratio-3/,class 20,0.001667,0.009333,0.007667,0.0004483,0.008687,19.18
./imSitu_aggregated_raw_prediction/ratio-3/,class 21,0.001000,0.009333,0.008333,0.0003166,0.008729,11.46
./imSitu_aggregated_raw_prediction/ratio-3/,class 22,0.001000,0.009000,0.008000,0.0002857,0.008542,11.71
./imSitu_aggregated_raw_prediction/ratio-3/,class 23,0.001000,0.007000,0.006000,0.0003430,0.006354,15.74
./imSitu_aggregated_raw_prediction/ratio-3/,class 24,0.001333,0.009333,0.008000,0.0004161,0.008646,15.42
./imSitu_aggregated_raw_prediction/ratio-3/,class 25,0.0006667,0.006000,0.005333,0.0001755,0.005938,11.23
./imSitu_aggregated_raw_prediction/ratio-3/,class 26,0.0006667,0.003333,0.002667,0.0002692,0.003063,21.77
./imSitu_aggregated_raw_prediction/ratio-3/,class 27,0.001000,0.003667,0.002667,0.0003511,0.003125,32.00
./imSitu_aggregated_raw_prediction/ratio-3/,class 28,0.001000,0.004667,0.003667,0.0002692,0.004396,22.75
./imSitu_aggregated_raw_prediction/ratio-3/,class 29,0.001667,0.003333,0.001667,0.0004229,0.002292,72.73
./imSitu_aggregated_raw_prediction/ratio-3/,class 30,0.003333,0.008333,0.005000,0.001161,0.006500,51.28
./imSitu_aggregated_raw_prediction/ratio-3/,class 31,0.001333,0.002333,0.001000,0.0003721,0.001521,87.67
./imSitu_aggregated_raw_prediction/ratio-3/,class 32,0.0006667,0.002667,0.002000,0.0002500,0.002417,27.59
./imSitu_aggregated_raw_prediction/ratio-3/,class 33,0.001000,0.003333,0.002333,0.0003430,0.003021,33.10
./imSitu_aggregated_raw_prediction/ratio-3/,class 34,0.001333,0.003667,0.002333,0.0002997,0.002688,49.61
./imSitu_aggregated_raw_prediction/ratio-3/,class 35,0.002333,0.004667,0.002333,0.0005617,0.004229,55.17
./imSitu_aggregated_raw_prediction/ratio-3/,class 36,0.001667,0.004333,0.002667,0.0006180,0.003583,46.51
./imSitu_aggregated_raw_prediction/ratio-3/,class 37,0.001000,0.001333,0.0003333,0.0003886,0.0007917,126.3
./imSitu_aggregated_raw_prediction/ratio-3/,class 38,0.001667,0.007333,0.005667,0.0004161,0.006354,26.23
./imSitu_aggregated_raw_prediction/ratio-3/,class 39,0.001667,0.008000,0.006333,0.0007019,0.007021,23.74
./imSitu_aggregated_raw_prediction/ratio-3/,class 40,0.002000,0.006667,0.004667,0.0006818,0.005646,35.42
./imSitu_aggregated_raw_prediction/ratio-3/,class 41,0.002667,0.004000,0.001333,0.0008393,0.002896,92.09
./imSitu_aggregated_raw_prediction/ratio-3/,class 42,0.001333,0.005000,0.003667,0.0006333,0.004375,30.48
./imSitu_aggregated_raw_prediction/ratio-3/,class 43,0.002667,0.009667,0.007000,0.0006919,0.007979,33.42
./imSitu_aggregated_raw_prediction/ratio-3/,class 44,0.001333,0.006667,0.005333,0.0005740,0.005896,22.61
./imSitu_aggregated_raw_prediction/ratio-3/,class 45,0.001000,0.003667,0.002667,0.0003727,0.003167,31.58
./imSitu_aggregated_raw_prediction/ratio-3/,class 46,0.002000,0.003333,0.001333,0.0006006,0.002146,93.20
./imSitu_aggregated_raw_prediction/ratio-3/,class 47,0.0003333,0.002667,0.002333,0.0001614,0.002458,13.56
./imSitu_aggregated_raw_prediction/ratio-3/,class 48,0.001000,0.003000,0.002000,0.0003813,0.002688,37.21
./imSitu_aggregated_raw_prediction/ratio-3/,class 49,0.0003333,0.004000,0.003667,0.0001667,0.003833,8.696
./imSitu_aggregated_raw_prediction/ratio-3/,class 50,0.001333,0.001667,0.0003333,0.0003090,0.001208,110.3
./imSitu_aggregated_raw_prediction/ratio-3/,class 51,0.001000,0.004667,0.003667,0.0002818,0.004104,24.37
./imSitu_aggregated_raw_prediction/ratio-3/,class 52,0.001000,0.008333,0.007333,0.0003858,0.007771,12.87
./imSitu_aggregated_raw_prediction/ratio-3/,class 53,0.001000,0.002333,0.001333,0.0002857,0.001792,55.81
./imSitu_aggregated_raw_prediction/ratio-3/,class 54,0.001667,0.001667,0,0.0004564,0.0006667,250.0
./imSitu_aggregated_raw_prediction/ratio-3/,class 55,0.001333,0.001333,0,0.0005758,0.0007083,188.2
./imSitu_aggregated_raw_prediction/ratio-3/,class 56,0.001667,0.002000,0.0003333,0.0004249,0.001000,166.7
./imSitu_aggregated_raw_prediction/ratio-3/,class 57,0.001667,0.005333,0.003667,0.0005385,0.004542,36.70
./imSitu_aggregated_raw_prediction/ratio-3/,class 58,0.001000,0.003333,0.002333,0.0002887,0.003000,33.33
./imSitu_aggregated_raw_prediction/ratio-3/,class 59,0.001000,0.001000,0,0.0003721,0.0004792,208.7
./imSitu_aggregated_raw_prediction/ratio-3/,class 60,0,0.002667,0.002667,4.337E-19,0.002667,0
./imSitu_aggregated_raw_prediction/ratio-3/,class 61,0.002000,0.006000,0.004000,0.0005099,0.004771,41.92
./imSitu_aggregated_raw_prediction/ratio-3/,class 62,0.001333,0.005000,0.003667,0.0006478,0.004396,30.33
