,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class49,0.1288,0.1462,0.01739,0.03788,0.06078,211.8
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class50,0.03471,0.03493,0.0002163,0.01052,0.01446,240.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class51,0.02392,0.1757,0.1518,0.006122,0.1640,14.59
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class52,0.01453,0.03498,0.02045,0.004145,0.02781,52.27
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class53,0.04027,0.05047,0.01020,0.01099,0.02957,136.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class54,0.1522,0.2818,0.1296,0.04604,0.2111,72.07
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class55,0.1159,0.1159,0,0.02948,0.03371,344.0
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class56,0.03775,0.07005,0.03230,0.01021,0.04901,77.02
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class57,0.02804,0.02939,0.001348,0.007949,0.009860,284.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class58,0.02974,0.07529,0.04555,0.007948,0.05941,50.06
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class59,0.02670,0.02697,0.0002721,0.006810,0.01839,145.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class60,0.08443,0.08636,0.001923,0.02193,0.02015,419.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class61,0.02025,0.03157,0.01132,0.005460,0.01745,116.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class62,0.1102,0.1510,0.04076,0.02663,0.09145,120.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class63,0.01886,0.06563,0.04677,0.004699,0.05419,34.80
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class64,0.02092,0.05143,0.03051,0.004436,0.03763,55.60
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class65,0.03771,0.2167,0.1790,0.009730,0.1952,19.32
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class66,0.05701,0.06339,0.006375,0.01509,0.02934,194.3
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class67,0.02729,0.08138,0.05409,0.006607,0.06802,40.12
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class68,0.1049,0.1113,0.006380,0.02567,0.06758,155.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class69,0.04407,0.1506,0.1065,0.01129,0.1220,36.12
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class70,0.1000,0.1042,0.004167,0.02832,0.03649,274.0
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class71,0.03805,0.08944,0.05139,0.009400,0.07571,50.25
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class72,0.2051,0.5385,0.3333,0.06518,0.4035,50.84
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class73,0.05662,0.07428,0.01766,0.01362,0.04797,118.0
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class74,0.02526,0.07844,0.05318,0.006623,0.06783,37.24
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class75,0.02326,0.02500,0.001744,0.007136,0.01005,231.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class76,0.07719,0.08445,0.007261,0.01594,0.03682,209.6
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class77,0.01504,0.02554,0.01051,0.004415,0.01716,87.61
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,class78,0.03371,0.03383,0.0001249,0.009391,0.01185,284.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv4/,overall,0.01225,0.07285,0.06059,0.002802,0.06726,18.22
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 0,0.05322,0.05602,0.002801,0.01392,0.01995,266.7
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 1,0.08730,0.1290,0.04167,0.02464,0.07272,120.0
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 2,0.04012,0.04870,0.008579,0.008894,0.02730,147.0
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 3,0.03418,0.03441,0.0002338,0.01054,0.01334,256.2
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 4,0.04904,0.05691,0.007866,0.01338,0.02891,169.6
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 5,0.03500,0.04079,0.005790,0.008710,0.01896,184.6
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 6,0.05260,0.1634,0.1108,0.01678,0.1363,38.59
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 7,0.08994,0.09050,0.0005574,0.02379,0.04827,186.3
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 8,0.03284,0.1082,0.07532,0.009053,0.09218,35.63
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class 9,0.08650,0.1137,0.02716,0.02425,0.06037,143.3
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class10,0.08575,0.1077,0.02195,0.02004,0.05003,171.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class11,0.03797,0.05318,0.01521,0.01103,0.03045,124.7
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class12,0.05691,0.05952,0.002613,0.01535,0.02481,229.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class13,0.1532,0.1667,0.01351,0.03546,0.06997,218.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class14,0.03891,0.06558,0.02667,0.01058,0.04761,81.72
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class15,0.03919,0.03950,0.0003092,0.01270,0.01590,246.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class16,0.07413,0.2479,0.1737,0.02112,0.2027,36.57
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class17,0.04401,0.05217,0.008163,0.01305,0.02534,173.7
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class18,0.04854,0.04871,0.0001744,0.01309,0.02524,192.3
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class19,0.1147,0.2050,0.09026,0.03050,0.1544,74.32
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class20,0.1283,0.1955,0.06719,0.03521,0.1247,102.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class21,0.06777,0.07538,0.007609,0.01846,0.04124,164.4
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class22,0.03571,0.03714,0.001429,0.01143,0.01241,287.9
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class23,0.05102,0.09418,0.04316,0.01591,0.06960,73.31
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class24,0.1681,0.2479,0.07974,0.04036,0.1436,117.1
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class25,0.3333,0.6667,0.3333,0.1248,0.5184,64.30
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class26,0.04474,0.06771,0.02297,0.01087,0.04599,97.30
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class27,0.09981,0.1644,0.06462,0.02484,0.1100,90.70
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class28,0.06161,0.06183,0.0002141,0.02137,0.02753,223.8
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class29,0.1278,0.1417,0.01389,0.03358,0.06880,185.7
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class30,0.05833,0.07421,0.01587,0.01342,0.04468,130.5
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class31,0.08480,0.1633,0.07854,0.02779,0.1211,70.04
./coco_aggregated_raw_prediction/threshold_0.1/adv-conv5/,class32,0.1332,0.1713,0.03815,0.03381,0.1093,121.9
