,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class64,0.02397,0.05725,0.03328,0.007506,0.04157,57.68
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class65,0.2681,0.4304,0.1623,0.09832,0.3597,74.54
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class66,0.02128,0.03817,0.01690,0.008458,0.02415,88.10
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class67,0.02790,0.03634,0.008436,0.01235,0.02482,112.4
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class68,0.06000,0.08000,0.02000,0.02872,0.05500,109.1
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class69,0.08642,0.2099,0.1235,0.03518,0.1798,48.07
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class70,0,0.2545,0.2545,5.551E-17,0.2545,0
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class71,0.08108,0.1042,0.02312,0.02412,0.07137,113.6
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class72,0,0,0,0,0,0
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class73,0,0.3556,0.3556,1.110E-16,0.3556,0
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class74,0.02128,0.07497,0.05370,0.009862,0.06833,31.14
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class75,0.03846,0.2409,0.2025,0.01162,0.2336,16.46
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class76,0.125,0.4558,0.3308,0.05794,0.3698,33.80
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class77,0.05906,0.1657,0.1066,0.02364,0.1500,39.37
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,class78,0.02564,0.1136,0.08791,0.01188,0.1055,24.30
./coco_aggregated_raw_prediction/threshold_0.1/ratio-2/,overall,0.006746,0.1297,0.1230,0.001932,0.1260,5.355
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 0,0,0.1857,0.1857,5.551E-17,0.1857,0
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 1,0.4000,0.4774,0.07742,0.1495,0.2649,151.0
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 2,0.02128,0.05686,0.03559,0.008561,0.04401,48.35
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 3,0.1355,0.1494,0.01386,0.04010,0.08819,153.7
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 4,0.0008190,0.01392,0.01310,0.0003965,0.01362,6.015
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 5,0.02703,0.09272,0.06570,0.01351,0.07921,34.12
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 6,0.006173,0.02330,0.01712,0.002201,0.01993,30.98
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 7,0.06754,0.07190,0.004357,0.01713,0.03254,207.5
./coco_aggregated_raw_prediction/threshold_0.1/ratio-3/,class 8,0.09305,0.1365,0.04342,0.03367,0.08762,106.2
